cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00694323,N,Q1,P2020,202204159498260953,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01012022,-5,C00458679,H8MO09153,A3B564E74A6CC4041BFF,1586719,,,4051220221480944227
C00694323,N,Q1,P2020,202204159498287002,24K,CCM,"MARK ALFORD FOR CONGRESS, INC.",RAYMORE,MO,64083,,,02222022,-15,C00792598,H2MO04207,AB0AE785655BF4FB28F4,1586719,,,4051220221481024375
C00694323,N,Q1,P2020,202204159498261260,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03222022,-25,C00783464,H2MO04140,A3CAE8E7F685C42DE878,1586719,,,4051220221480945148
C00694323,N,Q1,P2020,202204159498282917,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02262022,-5,C00495846,H2MO02102,A9DFC66270ADE40968F4,1586719,,,4051220221481011118
C00694323,N,Q1,P2020,202204159498262672,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03312022,-20,C00495846,H2MO02102,A42D8D772492247C8A48,1586719,,,4051220221480949384
C00694323,N,Q1,P2020,202204159498257183,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,02082022,-8,C00783464,H2MO04140,A2A676BBD1E9A46DD943,1586719,,,4051220221480931918
C00694323,N,Q1,P2020,202204159498259915,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01262022,-50,C00783464,H2MO04140,A369EACDACC634184BA8,1586719,,,4051220221480941113
C00694323,N,Q1,P2020,202204159498264157,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,,,01122022,-25,C00359034,H0MO06073,A49957901CBB245928A1,1586719,,,4051220221480953840
C00694323,N,Q1,P2020,202204159498260068,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03042022,-5,C00458679,H8MO09153,A375E76102CC44840841,1586719,,,4051220221480941573
C00694323,N,Q1,P2020,202204159498258915,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03182022,-5,C00495846,H2MO02102,A322195C5E158481FB9B,1586719,,,4051220221480938113
C00694323,N,Q1,P2020,202204159498258915,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01252022,-10,C00458679,H8MO09153,A3221D9FDE67847E99E1,1586719,,,4051220221480938114
C00694323,N,Q1,P2020,202204159498260170,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01102022,-20,C00783464,H2MO04140,A37D05AF1A0A74BC2B67,1586719,,,4051220221480941877
C00694323,N,Q1,P2020,202204159498279351,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02152022,-5,C00458679,H8MO09153,A8DED3BF791E14D9CB89,1586719,,,4051220221481000422
C00694323,N,Q1,P2020,202204159498276145,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03102022,-5,C00495846,H2MO02102,A7F8CB1AB925542C1843,1586719,,,4051220221480990802
C00694323,N,Q1,P2020,202204159498279034,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,01102022,0,C00541862,H4MO08162,A8C7C1C47B67C4FFCA15,1586719,,,4051220221480999469
C00694323,N,Q1,P2020,202204159498279034,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03312022,-30,C00783464,H2MO04140,A8C7D1256F89049F191E,1586719,,,4051220221480999471
C00694323,N,Q1,P2020,202204159498281593,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01072022,-25,C00495846,H2MO02102,A9814532DD8D0432EABA,1586719,,,4051220221481007146
C00694323,N,Q1,P2020,202204159498273955,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03302022,-5,C00458679,H8MO09153,A75CB2468468C46979B9,1586719,,,4051220221480984234
C00694323,N,Q1,P2020,202204159498274083,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03252022,-20,C00783464,H2MO04140,A7656A0C1E48D4034BAA,1586719,,,4051220221480984616
C00694323,N,Q1,P2020,202204159498276397,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01262022,-50,C00783464,H2MO04140,A80BA0205A8C34B2D91F,1586719,,,4051220221480991558
C00694323,N,Q1,P2020,202204159498277716,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02032022,0,C00495846,H2MO02102,A868468F848904EB5B99,1586719,,,4051220221480995516
C00694323,N,Q1,P2020,202204159498260289,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03082022,-20,C00495846,H2MO02102,A3856D74AD7914A9DA97,1586719,,,4051220221480942234
C00694323,N,Q1,P2020,202204159498302222,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01282022,-10,C00783464,H2MO04140,AF5C37E387C2648EF9AD,1586719,,,4051220221481071035
C00694323,N,Q1,P2020,202204159498302224,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02172022,-3,C00495846,H2MO02102,AF5C532157FE24AE98C0,1586719,,,4051220221481071040
C00694323,N,Q1,P2020,202204159498301580,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02082022,-10,C00458679,H8MO09153,AF2F418235CC54A679B7,1586719,,,4051220221481069108
C00694323,N,Q1,P2020,202204159498304204,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02172022,-2,C00495846,H2MO02102,AFE983BBBB81C44859D3,1586719,,,4051220221481077979
C00694323,N,Q1,P2020,202204159498258566,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02032022,-10,C00495846,H2MO02102,A309297C801CD46C788F,1586719,,,4051220221480936066
C00694323,N,Q1,P2020,202204159498258567,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02172022,-1,C00495846,H2MO02102,A3093111A437B4A7F8A1,1586719,,,4051220221480936068
C00694323,N,Q1,P2020,202204159498258924,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03072022,-2,C00783464,H2MO04140,A3234AC3F58A94A66BB6,1586719,,,4051220221480938141
C00694323,N,Q1,P2020,202204159498299977,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02152022,-25,C00495846,H2MO02102,AEBA76DB9E098493B802,1586719,,,4051220221481064300
C00694323,N,Q1,P2020,202204159498259204,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01252022,-1,C00495846,H2MO02102,A337AE0FDA4D44FA1882,1586719,,,4051220221480938979
C00694323,N,Q1,P2020,202204159498302191,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01072022,-1,C00495846,H2MO02102,AF5A2CBFC75CB4E6DAFA,1586719,,,4051220221481070941
C00694323,N,Q1,P2020,202204159498300983,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01312022,-100,C00458679,H8MO09153,AF02D8C0ED3B145C5BE0,1586719,,,4051220221481067318
C00694323,N,Q1,P2020,202204159498301109,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01262022,-10,C00495846,H2MO02102,AF0C4FC172FFC491AAE3,1586719,,,4051220221481067696
C00694323,N,Q1,P2020,202204159498264630,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03232022,-10,C00458679,H8MO09153,A4BB9885FE48A4D35B95,1586719,,,4051220221480955258
C00694323,N,Q1,P2020,202204159498264754,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,03042022,-10,C00774059,S2MO00536,A4C4090DFEB25471BA76,1586719,,,4051220221480955629
C00694323,N,Q1,P2020,202204159498259356,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02252022,-10,C00495846,H2MO02102,A341EB5912D744248BB8,1586719,,,4051220221480939436
C00694323,N,Q1,P2020,202204159498258402,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,,,02022022,-5,C00541862,H4MO08162,A2FD8B38456AD40F1934,1586719,,,4051220221480935573
C00694323,N,Q1,P2020,202204159498299980,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02252022,-10,C00458679,H8MO09153,AEBAAC4CDEE764FD2A47,1586719,,,4051220221481064308
C00694323,N,Q1,P2020,202204159498257112,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,01052022,-10,C00774059,S2MO00536,A2A16AB88F9324D1484B,1586719,,,4051220221480931704
C00694323,N,Q1,P2020,202204159498300914,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01122022,-3,C00783464,H2MO04140,AEFD922A0751C47F0AB2,1586719,,,4051220221481067109
C00694323,N,Q1,P2020,202204159498300914,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03202022,-3,C00495846,H2MO02102,AEFD9A87039314022948,1586719,,,4051220221481067111
C00694323,N,Q1,P2020,202204159498300915,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03282022,-3,C00783464,H2MO04140,AEFD9AA22B89D463C83F,1586719,,,4051220221481067112
C00694323,N,Q1,P2020,202204159498260248,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03192022,-10,C00495846,H2MO02102,A38288B0ADE1A480687D,1586719,,,4051220221480942111
C00694323,N,Q1,P2020,202204159498304198,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02252022,-25,C00458679,H8MO09153,AFE921E6D9D444877871,1586719,,,4051220221481077962
C00694323,N,Q1,P2020,202204159498257613,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02112022,-35,C00458679,H8MO09153,A2C5D52DE853949F6B10,1586719,,,4051220221480933206
C00694323,N,Q1,P2020,202204159498300241,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02082022,-10,C00458679,H8MO09153,AECD9F697ABC64DD490D,1586719,,,4051220221481065091
C00694323,N,Q1,P2020,202204159498304320,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03302022,-7,C00783464,H2MO04140,AFF19EF487E6742BBA83,1586719,,,4051220221481078328
C00694323,N,Q1,P2020,202204159498299841,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01192022,-5,C00458679,H8MO09153,AEB11E8DE4C294DBF909,1586719,,,4051220221481063890
C00694323,N,Q1,P2020,202204159498300723,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,02052022,-6,C00783464,H2MO04140,AEEF92190BC994944929,1586719,,,4051220221481066536
C00694323,N,Q1,P2020,202204159498300588,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03302022,-10,C00495846,H2MO02102,AEE5BEF069F4E4FEC819,1586719,,,4051220221481066131
C00694323,N,Q1,P2020,202204159498299161,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03122022,-3,C00783464,H2MO04140,AE7E25B27016C46218E3,1586719,,,4051220221481061852
C00694323,N,Q1,P2020,202204159498299758,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03162022,-25,C00783464,H2MO04140,AEAAED4DC360C43FA9C4,1586719,,,4051220221481063641
C00694323,N,Q1,P2020,202204159498301386,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01142022,0,C00495846,H2MO02102,AF1FECD8F8C18499089A,1586719,,,4051220221481068527
C00694323,N,Q1,P2020,202204159498300757,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02022022,-10,C00458679,H8MO09153,AEF21B82C846C413A9B1,1586719,,,4051220221481066640
C00694323,N,Q1,P2020,202204159498299856,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03042022,-20,C00495846,H2MO02102,AEB238B2770424A3F9EA,1586719,,,4051220221481063936
C00694323,N,Q1,P2020,202204159498299869,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03062022,-20,C00458679,H8MO09153,AEB2F38BF859C4C1D9C1,1586719,,,4051220221481063975
C00694323,N,Q1,P2020,202204159498262608,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02012022,-10,C00458679,H8MO09153,A429284D73A244165ABF,1586719,,,4051220221480949193
C00694323,N,Q1,P2020,202204159498264060,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03052022,-1,C00458679,H8MO09153,A4921B525DF6548B9A7B,1586719,,,4051220221480953547
C00694323,N,Q1,P2020,202204159498257087,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02132022,-10,C00458679,H8MO09153,A29FA6C1B18F649C1AF1,1586719,,,4051220221480931629
C00694323,N,Q1,P2020,202204159498301839,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01312022,-3,C00458679,H8MO09153,AF408A7FB744C458EBAA,1586719,,,4051220221481069884
C00694323,N,Q1,P2020,202204159498301976,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03142022,-1,C00495846,H2MO02102,AF4A5B3A6D6664E6E871,1586719,,,4051220221481070297
C00694323,N,Q1,P2020,202204159498258678,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03012022,-5,C00458679,H8MO09153,A310DAA27BD6C4C7BB3D,1586719,,,4051220221480936403
C00694323,N,Q1,P2020,202204159498258681,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03042022,-1,C00783464,H2MO04140,A31103958F1864086911,1586719,,,4051220221480936412
C00694323,N,Q1,P2020,202204159498262261,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02162022,-22,C00495846,H2MO02102,A41142F394C684E86A44,1586719,,,4051220221480948151
C00694323,N,Q1,P2020,202204159498262891,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02052022,-5,C00458679,H8MO09153,A43CDDFC962234C58A8F,1586719,,,4051220221480950040
C00694323,N,Q1,P2020,202204159498304326,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03302022,-10,C00458679,H8MO09153,AFF231DA4A2F34F79BC3,1586719,,,4051220221481078347
C00694323,N,Q1,P2020,202204159498259056,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02172022,-1,C00495846,H2MO02102,A32CE9B481F004C669BF,1586719,,,4051220221480938535
C00694323,N,Q1,P2020,202204159498263174,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01292022,-80,C00495846,H2MO02102,A451EB74B610842EEB5C,1586719,,,4051220221480950889
C00694323,N,Q1,P2020,202204159498257640,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01072022,-2,C00495846,H2MO02102,A2C7A749E00374716B26,1586719,,,4051220221480933287
C00694323,N,Q1,P2020,202204159498257765,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02052022,-10,C00495846,H2MO02102,A2D12060C45F846699C5,1586719,,,4051220221480933663
C00694323,N,Q1,P2020,202204159498299341,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01142022,-20,C00458679,H8MO09153,AE8CEC721DE9C4DB1912,1586719,,,4051220221481062392
C00694323,N,Q1,P2020,202204159498263421,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01052022,-405,C00495846,H2MO02102,A4640FF52AD2F45CB9BE,1586719,,,4051220221480951631
C00694323,N,Q1,P2020,202204159498302170,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,01292022,-30,C00783464,H2MO04140,AF5878395D31143B0946,1586719,,,4051220221481070877
C00694323,N,Q1,P2020,202204159498299408,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03232022,-35,C00458679,H8MO09153,AE91E8407A4F94B1EBB0,1586719,,,4051220221481062591
C00694323,N,Q1,P2020,202204159498303700,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03102022,-5,C00495846,H2MO02102,AFC699194D08A457D90F,1586719,,,4051220221481075467
C00694323,N,Q1,P2020,202204159498300444,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03122022,-10,C00783464,H2MO04140,AEDBEB84C0CC44465989,1586719,,,4051220221481065701
C00694323,N,Q1,P2020,202204159498301020,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02082022,-50,C00495846,H2MO02102,AF0570F1BB18049AC87E,1586719,,,4051220221481067427
C00694323,N,Q1,P2020,202204159498301976,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03282022,-20,C00458679,H8MO09153,AF4A5969C0E71402984E,1586719,,,4051220221481070296
C00694323,N,Q1,P2020,202204159498261318,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01232022,-10,C00458679,H8MO09153,A3CEA6204DA1C40FCB10,1586719,,,4051220221480945321
C00694323,N,Q1,P2020,202204159498261321,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03262022,-5,C00783464,H2MO04140,A3CEBF1B9685643B6AD3,1586719,,,4051220221480945330
C00694323,N,Q1,P2020,202204159498299986,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01052022,-3,C00495846,H2MO02102,AEBB08C45AB744F4AA8F,1586719,,,4051220221481064325
C00694323,N,Q1,P2020,202204159498300113,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01032022,-10,C00458679,H8MO09153,AEC4208D72AA34AF2B03,1586719,,,4051220221481064708
C00694323,N,Q1,P2020,202204159498264086,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02092022,-10,C00495846,H2MO02102,A494701BD6539497BBA9,1586719,,,4051220221480953626
C00694323,N,Q1,P2020,202204159498300137,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02262022,-10,C00458679,H8MO09153,AEC60C05408744797B15,1586719,,,4051220221481064780
C00694323,N,Q1,P2020,202204159498304511,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03132022,-5,C00495846,H2MO02102,AFFEDA34815F9481594F,1586719,,,4051220221481078900
C00694323,N,Q1,P2020,202204159498303687,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02052022,0,C00495846,H2MO02102,AFC5CDCDAC3384542B40,1586719,,,4051220221481075429
C00694323,N,Q1,P2020,202204159498263816,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,01282022,-8,C00774059,S2MO00536,A480A510CF267446DB06,1586719,,,4051220221480952815
C00694323,N,Q1,P2020,202204159498258154,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02102022,-25,C00495846,H2MO02102,A2ECC83B42D9C44538DD,1586719,,,4051220221480934829
C00694323,N,Q1,P2020,202204159498261863,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01112022,-3,C00495846,H2MO02102,A3F45127009BF416CA3B,1586719,,,4051220221480946956
C00694323,N,Q1,P2020,202204159498302368,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01172022,-35,C00458679,H8MO09153,AF667E3AB57A241EC8D8,1586719,,,4051220221481071472
C00694323,N,Q1,P2020,202204159498299332,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,03192022,-1,C00783464,H2MO04140,AE8C2092FE012419682F,1586719,,,4051220221481062364
C00694323,N,Q1,P2020,202204159498262638,24K,CCM,"MARK ALFORD FOR CONGRESS, INC.",RAYMORE,MO,64083,,,03192022,-5,C00792598,H2MO04207,A42B3C39AF93346D7ACB,1586719,,,4051220221480949282
C00694323,N,Q1,P2020,202204159498258558,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03072022,-3,C00495846,H2MO02102,A308A9212DB77431BAD4,1586719,,,4051220221480936042
C00694323,N,Q1,P2020,202204159498303144,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,02082022,-25,C00783464,H2MO04140,AF9DC0E50949045F0910,1586719,,,4051220221481073801
C00694323,N,Q1,P2020,202204159498261851,24K,CCM,TAYLOR BURKS FOR CONGRESS,ASHLAND,MO,65010,,,02102022,-250,C00783464,H2MO04140,A3F3962661E3A4201B90,1586719,,,4051220221480946920
C00694323,N,Q1,P2020,202204159498259210,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03262022,-5,C00495846,H2MO02102,A337FCD0D83804EF2B45,1586719,,,4051220221480938997
C00694323,N,Q1,P2020,202204159498299913,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03272022,0,C00495846,H2MO02102,AEB60533446EB44CF9B2,1586719,,,4051220221481064107
C00694323,N,Q1,P2020,202204159498302173,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,01052022,0,C00495846,H2MO02102,AF58FE52758BF405D8CB,1586719,,,4051220221481070888
C00694323,N,Q1,P2020,202204159498299292,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,03242022,-10,C00458679,H8MO09153,AE88FE5E5F0924DFE80C,1586719,,,4051220221481062245
C00694323,N,Q1,P2020,202204159498303208,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02262022,-5,C00458679,H8MO09153,AFA3747E742CF4C359F3,1586719,,,4051220221481073993
C00694323,N,Q1,P2020,202204159498299945,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01012022,-5,C00458679,H8MO09153,AEB82184C637E420A835,1586719,,,4051220221481064202
C00694323,N,Q1,P2020,202204159498301680,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01142022,-10,C00458679,H8MO09153,AF35EA5C49B364C07AE1,1586719,,,4051220221481069408
C00694323,N,Q1,P2020,202204159498301682,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01192022,-5,C00458679,H8MO09153,AF360AAE4A8114EABADA,1586719,,,4051220221481069415
C00694323,N,Q1,P2020,202204159498301683,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03232022,-5,C00495846,H2MO02102,AF36157ED0B374666BC7,1586719,,,4051220221481069417
C00694323,N,Q1,P2020,202204159498265102,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02052022,-15,C00495846,H2MO02102,A4DE6CDA9E8004E10827,1586719,,,4051220221480956674
C00694323,N,Q1,P2020,202204159498257782,24K,CCM,SCHMITT FOR SENATE,SAINT LOUIS,MO,63122,,,02042022,-2900,C00775015,S2MO00544,A2D23C1C52223490C8EC,1586719,,,4051220221480933713
C00694323,N,Q1,P2020,202204159498299995,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02202022,-25,C00458679,H8MO09153,AEBBEE109738E4E96ACB,1586719,,,4051220221481064354
C00694323,N,Q1,P2020,202204159498257092,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02182022,0,C00495846,H2MO02102,A29FEACC2E8DC49669C7,1586719,,,4051220221480931643
C00694323,N,Q1,P2020,202204159498260002,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,01262022,-20,C00774059,S2MO00536,A370B2D7B04284CE2A4E,1586719,,,4051220221480941375
C00694323,N,Q1,P2020,202204159498301440,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02022022,-10,C00458679,H8MO09153,AF240873304B84B1B93B,1586719,,,4051220221481068687
C00694323,N,Q1,P2020,202204159498301705,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03182022,-20,C00495846,H2MO02102,AF3804578A1784435859,1586719,,,4051220221481069484
C00694323,N,Q1,P2020,202204159498304210,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,01292022,-5,C00774059,S2MO00536,AFE9FD369EE374EDB952,1586719,,,4051220221481077999
C00694323,N,Q1,P2020,202204159498264595,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03172022,-22,C00495846,H2MO02102,A4B917675A46C473CAAE,1586719,,,4051220221480955153
C00694323,N,Q1,P2020,202204159498260502,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,02262022,-10,C00458679,H8MO09153,A3943EAC01F624009A96,1586719,,,4051220221480942875
C00694323,N,Q1,P2020,202204159498302577,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03192022,-5,C00495846,H2MO02102,AF75AC92A73864162906,1586719,,,4051220221481072098
C00694323,N,Q1,P2020,202204159498301361,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02052022,-25,C00495846,H2MO02102,AF1E011B2DB3849A88F0,1586719,,,4051220221481068451
C00694323,N,Q1,P2020,202204159498303979,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03102022,-5,C00495846,H2MO02102,AFD9D71AD8FFE41FF82B,1586719,,,4051220221481077304
C00694323,N,Q1,P2020,202204159498303475,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,01052022,-10,C00774059,S2MO00536,AFB68AA3A575A4BA0807,1586719,,,4051220221481074793
C00694323,N,Q1,P2020,202204159498300342,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01062022,-253,C00458679,H8MO09153,AED48AD9E39714BA793B,1586719,,,4051220221481065393
C00694323,N,Q1,P2020,202204159498301269,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02172022,-1,C00495846,H2MO02102,AF179212976E94E90B9A,1586719,,,4051220221481068176
C00694323,N,Q1,P2020,202204159498302390,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,03132022,-10,C00495846,H2MO02102,AF68250258BA1404785F,1586719,,,4051220221481071539
C00694323,N,Q1,P2020,202204159498303827,24K,CCM,GREITENS FOR US SENATE,CHESTERFIELD,MO,63006,,,03102022,-25,C00774059,S2MO00536,AFD04C79D916E41679E1,1586719,,,4051220221481075849
C00694323,N,Q1,P2020,202204159498303828,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,,,02092022,-25,C00495846,H2MO02102,AFD052B9EBD674E438C4,1586719,,,4051220221481075852
C00694323,N,Q1,P2020,202204159498303522,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,,,01142022,-10,C00458679,H8MO09153,AFB97589994F0416286C,1586719,,,4051220221481074934
